position_x_lambda,intensity_marked,intensity_erased
-128.59586,1.0,0.04429043004779978
-128.49817,1.0,0.04175245293884496
-128.40048,1.0,0.039475340018121155
-128.30281,1.0,0.03707994891407203
-128.20512,1.0,0.03493511121874607
-128.10745,1.0,0.032683709246069545
-128.00977,1.0,0.030672444790346896
-127.91209,1.0,0.028725692373977343
-127.81441,1.0,0.02653641908123709
-127.71673,1.0,0.024730421760846864
-127.61905,1.0,0.022989774933430206
-127.52137,1.0,0.021178099106449955
-127.42369,1.0,0.019574358555113358
-127.326004,1.0,0.018036684726810984
-127.228325,1.0,0.01644566398134661
-127.130646,1.0,0.015046288555470841
-127.03297,1.0,0.01360554778800388
-126.93529,1.0,0.01224330143513535
-126.83761,1.0,0.010959767054801757
-126.73993,1.0,0.009845010577129089
-126.64225,1.0,0.008797651225939462
-126.54456,1.0,0.00773923553152699
-126.446884,1.0,0.00690569163144477
-126.349205,1.0,0.005994051765569189
-126.251526,1.0,0.005162135272186197
-126.15385,1.0,0.004410072930504818
-126.05617,1.0,0.003786840943187282
-125.95849,1.0,0.0032318384247952765
-125.86081,1.0,0.0027076680216077172
-125.76312,1.0,0.002295047089217566
-125.66544,1.0,0.0019508595863184238
-125.567764,1.0,0.0016552712263994127
-125.470085,1.0,0.001440101232690113
-125.372406,1.0,0.0013128906460530081
-125.27473,1.0,0.00125245873468617
-125.17705,1.0,0.001268110225420529
-125.07937,1.0,0.0013624519940079558
-124.98168,1.0,0.0015209570064645898
-124.884,1.0,0.0017700156210509565
-124.78632,1.0,0.002071278973632643
-124.688644,1.0,0.0024749074603872463
-124.590965,1.0,0.0029187493316815746
-124.493286,1.0,0.003430939992651724
-124.39561,1.0,0.004114788754470351
-124.29793,1.0,0.004774815838917874
-124.20024,1.0,0.0055666854773614195
-124.10256,1.0,0.006368461640888642
-124.00488,1.0,0.007238116491724664
-123.9072,1.0,0.008256697083515105
-123.809525,1.0,0.009267357588628115
-123.711845,1.0,0.010531747481666662
-123.61417,1.0,0.01158946772402366
-123.51649,1.0,0.012912241978242875
-123.4188,1.0,0.014313627981677964
-123.32112,1.0,0.015560646851274696
-123.22344,1.0,0.017106537769504906
-123.12576,1.0,0.018730360873958296
-123.02808,1.0,0.020431857050688007
-122.930405,1.0,0.022071159768994732
-122.832726,1.0,0.023631595290845527
-122.73505,1.0,0.025697185674444463
-122.63736,1.0,0.02753837604665412
-122.53968,1.0,0.029768506230976634
-122.442,1.0,0.03158251652794977
-122.34432,1.0,0.033623161082986
-122.24664,1.0,0.0360849562470945
-122.148964,1.0,0.03844865722654913
-122.051285,1.0,0.04069667116214697
-121.953606,1.0,0.04281283521033521
-121.85592,1.0,0.04558249929931678
-121.75824,1.0,0.04802422779937126
-121.66056,1.0,0.05073956107153414
-121.56288,1.0,0.053310377206545925
-121.4652,1.0,0.05616474711143683
-121.36752,1.0,0.059090754689219316
-121.269844,1.0,0.06162220506007884
-121.172165,1.0,0.06444156035954769
-121.07448,1.0,0.06756343363643993
-120.9768,1.0,0.07050712451885963
-120.87912,1.0,0.07376276414857973
-120.78144,1.0,0.07708722053143038
-120.68376,1.0,0.08021652988970311
-120.58608,1.0,0.08367175570369442
-120.4884,1.0,0.08692085881743444
-120.390724,1.0,0.09050481537358834
-120.29304,1.0,0.0938717419990111
-120.19536,1.0,0.09729456879176086
-120.09768,1.0,0.10135780792651661
-120.0,1.0,0.10490001291463022
-119.90232,1.0,0.1084965633863897
-119.80464,1.0,0.11245359513658962
-119.70696,1.0,0.11647318579365644
-119.609276,1.0,0.12023855144626258
-119.5116,1.0,0.12405614078151582
-119.41392,1.0,0.12825019823683617
-119.31624,1.0,0.1321749238557
-119.21856,1.0,0.13648379323418872
-119.12088,1.0,0.14051330844431428
-119.0232,1.0,0.1445923095293466
-118.92552,1.0,0.14906633715977166
-118.827835,1.0,0.1539479168060015
-118.730156,1.0,0.15782894505775247
-118.63248,1.0,0.16246651758912403
-118.5348,1.0,0.16679581296893267
-118.43712,1.0,0.17153757864059396
-118.33944,1.0,0.1763323600035701
-118.24176,1.0,0.18080472539358136
-118.14408,1.0,0.18569931940446266
-118.046394,1.0,0.1902625408999143
-117.948715,1.0,0.19525401419326466
-117.851036,1.0,0.19951607683727823
-117.75336,1.0,0.20459780000721217
-117.65568,1.0,0.21012377159455634
-117.558,1.0,0.21450379464063965
-117.46032,1.0,0.2197226624225953
-117.36264,1.0,0.22498674314380585
-117.26495,1.0,0.22988546342206725
-117.167274,1.0,0.23564749270393792
-117.069595,1.0,0.24020961907629337
-116.97192,1.0,0.24522076547383512
-116.87424,1.0,0.25068898887362756
-116.77656,1.0,0.25619757538182053
-116.67888,1.0,0.26131735407934525
-116.5812,1.0,0.26647000602552373
-116.48351,1.0,0.272522106037484
-116.38583,1.0,0.2773072072945211
-116.288155,1.0,0.2825567580789382
-116.190475,1.0,0.2887189766293691
-116.0928,1.0,0.2940324943360625
-115.99512,1.0,0.29892814435850074
-115.89744,1.0,0.30519250269341613
-115.79976,1.0,0.31104220049028664
-115.70207,1.0,0.31646906343743025
-115.60439,1.0,0.32283231529908085
-115.506714,1.0,0.3278553907160626
-115.409035,1.0,0.3333577780453007
-115.311356,1.0,0.3393446204541929
-115.21368,1.0,0.34535743292507926
-115.116,1.0,0.35139535500409846
-115.01832,1.0,0.35652311245560936
-114.92063,1.0,0.3626046047892393
-114.82295,1.0,0.36823807444193113
-114.72527,1.0,0.37436149434552746
-114.627594,1.0,0.3805052913610198
-114.529915,1.0,0.38666837036531193
-114.432236,1.0,0.3923736879154183
-114.33456,1.0,0.39809402429655744
-114.23688,1.0,0.4043067749555673
-114.13919,1.0,0.41005542809104945
-114.04151,1.0,0.41629716040056786
-113.94383,1.0,0.4220709231441829
-113.84615,1.0,0.42833792150799077
-113.748474,1.0,0.43364981608580944
-113.650795,1.0,0.4399375826769048
-113.553116,1.0,0.4462350489297088
-113.45544,1.0,0.4520559019664578
-113.35775,1.0,0.45836932572723404
-113.26007,1.0,0.4642031637949801
-113.16239,1.0,0.47052886857904885
-113.06471,1.0,0.47637221075080777
-112.96703,1.0,0.4827062854042541
-112.869354,1.0,0.4890432152000582
-112.771675,1.0,0.4948943405681076
-112.673996,1.0,0.501233969060113
-112.57631,1.0,0.5070858375474061
-112.47863,1.0,0.5134244882509328
-112.38095,1.0,0.5197608313736497
-112.28327,1.0,0.5256073024685405
-112.18559,1.0,0.5314501361902905
-112.08791,1.0,0.5377752543012719
-111.990234,1.0,0.5445800754399011
-111.892555,1.0,0.5494357339135608
-111.79487,1.0,0.5557409442511161
-111.69719,1.0,0.562037354492363
-111.59951,1.0,0.567840724671113
-111.50183,1.0,0.5741171880273946
-111.40415,1.0,0.580381917921932
-111.30647,1.0,0.5861531384155024
-111.20879,1.0,0.591912781893485
-111.111115,1.0,0.5981382046911787
-111.01343,1.0,0.6043479437616743
-110.91575,1.0,0.6105408648703362
-110.81807,1.0,0.6162418410395972
-110.72039,1.0,0.6219268205893468
-110.62271,1.0,0.6280667455624634
-110.52503,1.0,0.6337161727231276
-110.42735,1.0,0.6398157736993829
-110.32967,1.0,0.6458928855406282
-110.23199,1.0,0.6510168491728417
-110.13431,1.0,0.6570500778671633
-110.03663,1.0,0.6630579231725778
-109.93895,1.0,0.6681212248075732
-109.84127,1.0,0.6745373163586124
-109.74359,1.0,0.6800109762623464
-109.64591,1.0,0.685912985742827
-109.54823,1.0,0.6913343926302596
-109.45055,1.0,0.6971782041404883
-109.35287,1.0,0.7025442290884876
-109.25519,1.0,0.7078827195129267
-109.15751,1.0,0.7131925802907098
-109.05983,1.0,0.7193506921295302
-108.96215,1.0,0.7245963317600326
-108.86447,1.0,0.730244507351444
-108.76679,1.0,0.7354253782731176
-108.669106,1.0,0.7410016668555754
-108.57143,1.0,0.7465390785681203
-108.47375,1.0,0.7516152870110343
-108.37607,1.0,0.7570758054376147
-108.27839,1.0,0.7620796575331054
-108.18071,1.0,0.7670474487895018
-108.08303,1.0,0.7723880512370549
-107.98535,1.0,0.7776849269838408
-107.887665,1.0,0.7829369026836852
-107.789986,1.0,0.7873453989302681
-107.69231,1.0,0.7929083895894157
-107.59463,1.0,0.7968487207123995
-107.49695,1.0,0.8019286056399934
-107.39927,1.0,0.8073449280273367
-107.30159,1.0,0.8115605261628427
-107.20391,1.0,0.8168738287560707
-107.106224,1.0,0.8217546359494025
-107.008545,1.0,0.8258442949288526
-106.910866,1.0,0.8309948935192257
-106.81319,1.0,0.8349984288894724
-106.71551,1.0,0.8400381071548225
-106.61783,1.0,0.8439531722235167
-106.52015,1.0,0.8485293005268872
-106.42247,1.0,0.8530491082138847
-106.32478,1.0,0.8575123606152745
-106.227104,1.0,0.8615811340328197
-106.129425,1.0,0.8656003140187255
-106.031746,1.0,0.8695693530114438
-105.93407,1.0,0.874135938099262
-105.83639,1.0,0.8779944478823487
-105.73871,1.0,0.8821162565469783
-105.64103,1.0,0.8858663491435472
-105.54334,1.0,0.8895636411622666
-105.44566,1.0,0.8935084310007133
-105.347984,1.0,0.8970938640174699
-105.250305,1.0,0.9006247755486547
-105.152626,1.0,0.9043878531762207
-105.05495,1.0,0.9080860838718796
-104.95727,1.0,0.9114410716999776
-104.85959,1.0,0.9150125027857193
-104.7619,1.0,0.9185168966933618
-104.66422,1.0,0.9214296894598547
-104.56654,1.0,0.9248094740037723
-104.468864,1.0,0.9281205004618681
-104.371185,1.0,0.9313631599495336
-104.273506,1.0,0.9340525476044144
-104.17583,1.0,0.9374029202708928
-104.07815,1.0,0.9399782586776184
-103.98046,1.0,0.9429565241606448
-103.88278,1.0,0.9458631373039523
-103.7851,1.0,0.9486983327767762
-103.68742,1.0,0.9512510647138744
-103.589745,1.0,0.9539470231073319
-103.492065,1.0,0.9561711398925106
-103.39439,1.0,0.9589256873716114
-103.2967,1.0,0.961218327573377
-103.19902,1.0,0.9636308837541696
-103.10134,1.0,0.9657915616228503
-103.00366,1.0,0.9680603437857357
-102.90598,1.0,0.9700877295290008
-102.808304,1.0,0.972211173212413
-102.710625,1.0,0.9741038588148531
-102.612946,1.0,0.9759314628161513
-102.51526,1.0,0.9778377592342148
-102.41758,1.0,0.979667240589392
-102.3199,1.0,0.9812874752101287
-102.22222,1.0,0.9829680980473094
-102.12454,1.0,0.9845710453677428
-102.02686,1.0,0.9859815639155688
-101.929184,1.0,0.9873252017314522
-101.831505,1.0,0.9888084677420931
-101.73382,1.0,0.9900073928631297
-101.63614,1.0,0.9911388896906754
-101.53846,1.0,0.9922030364478086
-101.44078,1.0,0.9932795424513126
-101.3431,1.0,0.9942768866995814
-101.24542,1.0,0.9951267804452629
-101.14774,1.0,0.9960326036919258
-101.050064,1.0,0.9966793521032739
-100.95238,1.0,0.9973699836615456
-100.8547,1.0,0.9979803583414861
-100.75702,1.0,0.9984726943962786
-100.65934,1.0,0.9989290478350551
-100.56166,1.0,0.9992787832181146
-100.46398,1.0,0.9995601516307439
-100.3663,1.0,0.9997729966267862
-100.26862,1.0,0.999926157414089
-100.17094,1.0,0.9999963235153201
-100.07326,1.0,0.9999913172383091
-99.97558,1.0,0.9999126248215437
-99.8779,1.0,0.9997654089881916
-99.78022,1.0,0.9995287059532689
-99.68254,1.0,0.9992389676712622
-99.58486,1.0,0.9988476176105493
-99.48718,1.0,0.9983757760022703
-99.389496,1.0,0.9978693597933848
-99.29182,1.0,0.9972434969439417
-99.19414,1.0,0.9965947929556362
-99.09646,1.0,0.9958150653111858
-98.99878,1.0,0.9950932227446742
-98.9011,1.0,0.9940916544501774
-98.80342,1.0,0.9931598611415203
-98.70574,1.0,0.9920739683686209
-98.608055,1.0,0.99100145174211
-98.510376,1.0,0.989763493305004
-98.4127,1.0,0.9885508009221875
-98.31502,1.0,0.9872711495843499
-98.21734,1.0,0.985693702987441
-98.11966,1.0,0.9841476238449287
-98.02198,1.0,0.9827787199747559
-97.9243,1.0,0.9810889450374145
-97.826614,1.0,0.979322120367952
-97.728935,1.0,0.9777664197868092
-97.631256,1.0,0.9758572291148487
-97.53358,1.0,0.9738714580492369
-97.4359,1.0,0.9719705590235758
-97.33822,1.0,0.9698385108015511
-97.24054,1.0,0.9676305861935797
-97.14286,1.0,0.965703638882846
-97.04517,1.0,0.963357102980135
-96.947495,1.0,0.9609359422607299
-96.849815,1.0,0.9586353233049781
-96.75214,1.0,0.9560719530292318
-96.65446,1.0,0.9534352095060439
-96.55678,1.0,0.9509363732698912
-96.4591,1.0,0.9481596104365544
-96.36142,1.0,0.945310725925029
-96.26373,1.0,0.9426172706700768
-96.16605,1.0,0.939630948209986
-96.068375,1.0,0.9368116320220563
-95.970695,1.0,0.9339323969561523
-95.87302,1.0,0.9304979344805061
-95.77534,1.0,0.9277431523321702
-95.67766,1.0,0.9244237560046968
-95.57998,1.0,0.9212993698114142
-95.48229,1.0,0.9178494191662655
-95.38461,1.0,0.914332040227626
-95.286934,1.0,0.9107480152262786
-95.189255,1.0,0.9073809810441231
-95.091576,1.0,0.9036706257713284
-94.9939,1.0,0.9001875085409824
-94.89622,1.0,0.896946726407196
-94.79854,1.0,0.8927561596567446
-94.70085,1.0,0.8891056450388459
-94.60317,1.0,0.8850907673222465
-94.50549,1.0,0.8810139369276367
-94.407814,1.0,0.8775165048739626
-94.310135,1.0,0.8733268768004507
-94.212456,1.0,0.8694064925624323
-94.11478,1.0,0.8651020330099827
-94.0171,1.0,0.8607389061488111
-93.91941,1.0,0.8570015639140044
-93.82173,1.0,0.8521858383218146
-93.72405,1.0,0.8476550011807773
-93.62637,1.0,0.8434232108680642
-93.528694,1.0,0.8391442520391388
-93.431015,1.0,0.8344561865107273
-93.333336,1.0,0.8297143817275269
-93.23566,1.0,0.8252902408652849
-93.13797,1.0,0.82044721541877
-93.04029,1.0,0.81555256274058
-92.94261,1.0,0.8109893412451283
-92.84493,1.0,0.806768893278768
-92.74725,1.0,0.8013465477143958
-92.649574,1.0,0.7966539452474435
-92.551895,1.0,0.7919208232259338
-92.454216,1.0,0.7867479310582464
-92.35653,1.0,0.7815290437205211
-92.25885,1.0,0.7766713905583649
-92.16117,1.0,0.7713661449422013
-92.06349,1.0,0.7664302687017496
-91.96581,1.0,0.7610418719533577
-91.86813,1.0,0.7560309015577422
-91.770454,1.0,0.7505624826002539
-91.672775,1.0,0.7450539352036002
-91.57509,1.0,0.7399340782829972
-91.47741,1.0,0.7343505149542578
-91.37973,1.0,0.7295965073708433
-91.28205,1.0,0.7235078576255494
-91.18437,1.0,0.7182558037026269
-91.08669,1.0,0.7125322992868167
-90.98901,1.0,0.7067746896088697
-90.891335,1.0,0.7014305671227933
-90.79365,1.0,0.6956098314206617
-90.69597,1.0,0.6902089972028209
-90.59829,1.0,0.684782192922986
-90.50061,1.0,0.6788746296039464
-90.40293,1.0,0.6733957287539666
-90.30525,1.0,0.6674338003955115
-90.20757,1.0,0.6623679956220108
-90.10989,1.0,0.655893588766102
-90.01221,1.0,0.6503210157798633
-89.91453,1.0,0.6442609174581473
-89.81685,1.0,0.638177743328334
-89.71917,1.0,0.6325427483256154
-89.62149,1.0,0.6264176075142966
-89.52381,1.0,0.620745847664779
-89.42613,1.0,0.6145827295489477
-89.32845,1.0,0.6084011507866386
-89.23077,1.0,0.6026796410593251
-89.13309,1.0,0.5969441685125357
-89.03541,1.0,0.5907159296840233
-88.93773,1.0,0.584953743955996
-88.84005,1.0,0.5782166248916317
-88.74237,1.0,0.5729130610716515
-88.64469,1.0,0.5666344074691776
-88.54701,1.0,0.5608292381596268
-88.449326,1.0,0.5545310678991182
-88.35165,1.0,0.548709628189282
-88.25397,1.0,0.5423956568669577
-88.15629,1.0,0.5360748801368215
-88.05861,1.0,0.5302352926728208
-87.96093,1.0,0.5239044642771237
-87.86325,1.0,0.5180572891745282
-87.765564,1.0,0.511720046486411
-87.667885,1.0,0.5058688428952832
-87.570206,1.0,0.49952925351481714
-87.47253,1.0,0.49318970324589007
-87.37485,1.0,0.4873388907701539
-87.27717,1.0,0.48148995564829683
-87.17949,1.0,0.47564356277648434
-87.08181,1.0,0.46931398595004004
-86.98412,1.0,0.4629894545121457
-86.886444,1.0,0.4566709462512802
-86.788765,1.0,0.4503594389559221
-86.691086,1.0,0.4450252508007892
-86.59341,1.0,0.4387296619018643
-86.49573,1.0,0.4324439291108046
-86.39805,1.0,0.42616918666224546
-86.30037,1.0,0.4208691037692494
-86.20268,1.0,0.41461735890570917
-86.105,1.0,0.4083794595270273
-86.007324,1.0,0.4021564225332215
-85.909645,1.0,0.39642615182113883
-85.811966,1.0,0.3902344431701905
-85.71429,1.0,0.3845348359047997
-85.61661,1.0,0.37885118614738117
-85.51893,1.0,0.37271278652429124
-85.42124,1.0,0.36706488471365384
-85.32356,1.0,0.3609670437566602
-85.22588,1.0,0.3553581752620923
-85.128204,1.0,0.3493044912327965
-85.030525,1.0,0.34327513458085057
-84.932846,1.0,0.33773209080666844
-84.83517,1.0,0.33175244492097944
-84.73749,1.0,0.3262568825553227
-84.6398,1.0,0.3203303305840268
-84.54212,1.0,0.3144328775978569
-84.44444,1.0,0.30946606412993916
-84.34676,1.0,0.3036248339812942
-84.249084,1.0,0.297815284179359
-84.151405,1.0,0.2920384316241512
-84.05373,1.0,0.2867357673695714
-83.95605,1.0,0.28102438753089715
-83.85836,1.0,0.27534836452361244
-83.76068,1.0,0.2697086565804265
-83.663,1.0,0.2649656393395125
-83.56532,1.0,0.2598224523858078
-83.46764,1.0,0.2538639462870282
-83.369965,1.0,0.2492146011823731
-83.272285,1.0,0.2437573094577725
-83.17461,1.0,0.23834137818582063
-83.07692,1.0,0.23296778515499628
-82.97924,1.0,0.2280457543994028
-82.88156,1.0,0.22316125116562166
-82.78388,1.0,0.21791263905814406
-82.6862,1.0,0.21310823625653758
-82.588524,1.0,0.20755298968214128
-82.490845,1.0,0.20322656900046002
-82.393166,1.0,0.19815781130575358
-82.29548,1.0,0.19313776703305574
-82.1978,1.0,0.18854789102367492
-82.10012,1.0,0.1836238655795849
-82.00244,1.0,0.17912402433332228
-81.90476,1.0,0.1742988924159675
-81.80708,1.0,0.17025722329505172
-81.709404,1.0,0.1648073432071196
-81.611725,1.0,0.16085650085798983
-81.51404,1.0,0.1562379267567593
-81.41636,1.0,0.15202383441551048
-81.31868,1.0,0.14716798038415507
-81.221,1.0,0.14339894802475384
-81.12332,1.0,0.13866169973586415
-81.02564,1.0,0.1346550061088313
-80.92796,1.0,0.1306985512538338
-80.830284,1.0,0.126469772529635
-80.7326,1.0,0.12261978906208261
-80.63492,1.0,0.11882169682909453
-80.53724,1.0,0.1147662995579379
-80.43956,1.0,0.1104685280786824
-80.34188,1.0,0.1068427026198708
-80.2442,1.0,0.1032709684197006
-80.14652,1.0,0.09975381437241115
-80.04884,1.0,0.0960056969085692
-79.95116,1.0,0.09232279793625617
-79.85348,1.0,0.08870569435067453
-79.7558,1.0,0.08569690231134335
-79.65812,1.0,0.08220282407215108
-79.56044,1.0,0.07877617412644963
-79.46276,1.0,0.07567343128114305
-79.36508,1.0,0.07237800543822484
-79.2674,1.0,0.06964346840034039
-79.169716,1.0,0.06623509332130575
-79.07204,1.0,0.06314289592474188
-78.97436,1.0,0.06035109959354506
-78.87668,1.0,0.05739491257436766
-78.779,1.0,0.054729505181926937
-78.68132,1.0,0.0519111130041096
-78.58364,1.0,0.04937367367881807
-78.48596,1.0,0.04669474836065939
-78.388275,1.0,0.04408897139859187
-78.290596,1.0,0.041748947567148836
-78.19292,1.0,0.03928503304651278
-78.09524,1.0,0.03707663176665805
-77.99756,1.0,0.034756041481229086
-77.89988,1.0,0.032680602323178494
-77.8022,1.0,0.03050474184389474
-77.70452,1.0,0.028563491932189038
-77.606834,1.0,0.026533629939601615
-77.509155,1.0,0.024727723064645664
-77.411476,1.0,0.022845089127766526
-77.3138,1.0,0.021175613079242872
-77.21612,1.0,0.01957197397346094
-77.11844,1.0,0.01790925811003187
-77.02076,1.0,0.016324336320203355
-76.92308,1.0,0.014930610067263242
-76.82539,1.0,0.013496008589206888
-76.727715,1.0,0.012139921081518538
-76.630035,1.0,0.010862561435427904
-76.53236,1.0,0.009753520742531005
-76.43468,1.0,0.008796110597967716
-76.337,1.0,0.007659685105371571
-76.23932,1.0,0.006758939636502048
-76.14164,1.0,0.005859669405999757
-76.04395,1.0,0.00504014057596513
-75.94627,1.0,0.004409074364020951
-75.848595,1.0,0.003737097787687077
-75.750916,1.0,0.0031878889715902382
-75.65324,1.0,0.0026334880986715295
-75.55556,1.0,0.0022020338907255666
-75.45788,1.0,0.001875066617951289
-75.3602,1.0,0.00161659220587399
-75.26251,1.0,0.0014266448770904236
-75.16483,1.0,0.0012982313050656248
-75.067154,1.0,0.0012511241298024767
-74.969475,1.0,0.0012774796543484482
-74.871796,1.0,0.001384315038832674
-74.77412,1.0,0.0015716128663978766
-74.67644,1.0,0.0017929193994876858
-74.57876,1.0,0.0020999944823396144
-74.48107,1.0,0.0025447716694255947
-74.38339,1.0,0.003000113861023873
-74.28571,1.0,0.0035705162423964234
-74.188034,1.0,0.00416814728287053
-74.090355,1.0,0.004892514682569574
-73.992676,1.0,0.005696779012216176
-73.895,1.0,0.006509980022999149
-73.79732,1.0,0.007467517280064668
-73.69963,1.0,0.0085045352958565
-73.60195,1.0,0.009532186098022435
-73.50427,1.0,0.010721576559156084
-73.40659,1.0,0.011889558341548713
-73.308914,1.0,0.013230607462434735
-73.211235,1.0,0.01465020966522791
-73.113556,1.0,0.015912604258652117
-73.01588,1.0,0.017476616041863742
-72.91819,1.0,0.019118496455047426
-72.82051,1.0,0.020702964795468945
-72.72283,1.0,0.022493840617036156
-72.62515,1.0,0.02436177839308051
-72.52747,1.0,0.026154164897847307
-72.429794,1.0,0.028169430952919013
-72.332115,1.0,0.03009727294011061
-72.234436,1.0,0.03208973452338796
-72.13675,1.0,0.03414652481067863
-72.03907,1.0,0.036447016653928035
-71.94139,1.0,0.03882231909368238
-71.84371,1.0,0.0412720361256078
-71.74603,1.0,0.04379580107902478
-71.64835,1.0,0.04619077173402808
-71.550674,1.0,0.04885575378848057
-71.45299,1.0,0.05138034986210445
-71.35531,1.0,0.053966678611330726
-71.25763,1.0,0.056614319587113555
-71.15995,1.0,0.05955141528624445
-71.06227,1.0,0.06255959620777646
-70.96459,1.0,0.06563835390170066
-70.86691,1.0,0.06854254212958107
-70.76923,1.0,0.07150606256234868
-70.67155,1.0,0.07478301309196195
-70.57387,1.0,0.0778688450855295
-70.47619,1.0,0.08127730816552722
-70.37851,1.0,0.08475336576305713
-70.28083,1.0,0.08829646053868635
-70.18315,1.0,0.09162599653268383
-70.08547,1.0,0.09501170647478233
-69.98779,1.0,0.09874238019216439
-69.89011,1.0,0.10253784217414474
-69.79243,1.0,0.10609830247315559
-69.69475,1.0,0.11001661379959919
-69.59707,1.0,0.11368937310538815
-69.49939,1.0,0.1174153241044181
-69.40171,1.0,0.12151109426186003
-69.30403,1.0,0.12599025528179825
-69.20635,1.0,0.12988526590879454
-69.108665,1.0,0.13383122909341563
-69.01099,1.0,0.13816281249826443
-68.91331,1.0,0.14255286765413916
-68.81563,1.0,0.14665644056364108
-68.71795,1.0,0.15115680003779738
-68.62027,1.0,0.15536100693752658
-68.52259,1.0,0.15961262680058771
-68.42491,1.0,0.1642713586746382
-68.327225,1.0,0.16861987737593798
-68.229546,1.0,0.1733821766056519
-68.13187,1.0,0.17782499322783699
-68.03419,1.0,0.18306427723322782
-67.93651,1.0,0.18760236956477694
-67.83883,1.0,0.19218342592207996
-67.74115,1.0,0.19680687918781914
-67.64347,1.0,0.20186263229575896
-67.545784,1.0,0.20657228739377992
-67.448105,1.0,0.21211783430646752
-67.350426,1.0,0.21691412146370084
-67.25275,1.0,0.22174940282546451
-67.15507,1.0,0.22703077084697837
-67.05739,1.0,0.23235627624042052
-66.95971,1.0,0.2373105153485022
-66.86203,1.0,0.24271835053185042
-66.76434,1.0,0.24774721445662612
-66.666664,1.0,0.25323421139520946
-66.568985,1.0,0.2583345516577778
-66.471306,1.0,0.2638974836496166
-66.37363,1.0,0.2694985689478941
-66.27595,1.0,0.27470183122572983
-66.17827,1.0,0.2803737279656344
-66.08059,1.0,0.28564087894266804
-65.9829,1.0,0.29138022353183296
-65.88522,1.0,0.2967080169503153
-65.787544,1.0,0.30251138712906517
-65.689865,1.0,0.3078967722889426
-65.592186,1.0,0.31376068713029326
-65.49451,1.0,0.3187460199119974
-65.39683,1.0,0.32512127901616644
-65.29915,1.0,0.3306119915509689
-65.20146,1.0,0.3365865529365687
-65.10378,1.0,0.3425875928341715
-65.0061,1.0,0.3486140552322205
-64.908424,1.0,0.35419867457251675
-64.810745,1.0,0.3598035145785524
-64.713066,1.0,0.36589713148931813
-64.61539,1.0,0.3715413568152756
-64.51771,1.0,0.3772032214453888
-64.42002,1.0,0.383830202415513
-64.32234,1.0,0.39000333308536617
-64.22466,1.0,0.3952407984041866
-64.12698,1.0,0.40096809663929406
-64.029305,1.0,0.40718823937920284
-63.931625,1.0,0.4134233618386053
-63.833942,1.0,0.4191914534090439
-63.736263,1.0,0.42545270237659705
-63.638584,1.0,0.43076017735049205
-63.540905,1.0,0.4375268647384521
-63.443222,1.0,0.44333621898269165
-63.345543,1.0,0.4496384568432717
-63.247864,1.0,0.45594906457322937
-63.150185,1.0,0.46226690793792935
-63.0525,1.0,0.4681041095980421
-62.954823,1.0,0.473945848196696
-62.857143,1.0,0.48027859305781134
-62.759464,1.0,0.4861270588411986
-62.66178,1.0,0.4924651619831772
-62.564102,1.0,0.49880451669440845
-62.466423,1.0,0.5046566198509366
-62.368744,1.0,0.5109956616698547
-62.27106,1.0,0.5173329825810502
-62.17338,1.0,0.5231805487990372
-62.075703,1.0,0.5290249469823531
-61.978024,1.0,0.5353519815587527
-61.88034,1.0,0.5416734231850544
-61.78266,1.0,0.5475027634257985
-61.684982,1.0,0.5538105551249375
-61.587303,1.0,0.5601097422854641
-61.48962,1.0,0.565432548982705
-61.39194,1.0,0.5717134710544495
-61.294262,1.0,0.5775008055021488
-61.196583,1.0,0.5842394108050007
-61.0989,1.0,0.5904829031337807
-61.00122,1.0,0.5957543172685815
-60.90354,1.0,0.601970157739184
-60.805862,1.0,0.608169688697962
-60.70818,1.0,0.6143519714679757
-60.6105,1.0,0.6195685903364303
-60.51282,1.0,0.6261883356718122
-60.415142,1.0,0.6318435122287311
-60.31746,1.0,0.637480932146877
-60.21978,1.0,0.6435667267498131
-60.1221,1.0,0.6491641355634108
-60.02442,1.0,0.6556683454121499
-59.92674,1.0,0.6612205412864927
-59.82906,1.0,0.6667506000296778
-59.73138,1.0,0.6722578958570788
-59.6337,1.0,0.678197374192063
-59.53602,1.0,0.6836546072493551
-59.43834,1.0,0.6895383125295145
-59.34066,1.0,0.6953916672552952
-59.24298,1.0,0.701213498080523
-59.145298,1.0,0.7061144868280549
-59.04762,1.0,0.7118760076599168
-58.94994,1.0,0.7176033450065633
-58.85226,1.0,0.7232957166372118
-58.754578,1.0,0.7289522620980009
-58.6569,1.0,0.7337099461660953
-58.55922,1.0,0.7392978117641408
-58.46154,1.0,0.7448471916076649
-58.363857,1.0,0.7499348206200103
-58.26618,1.0,0.7554077765160395
-58.1685,1.0,0.7608396652959637
-58.07082,1.0,0.7658165304294424
-57.973137,1.0,0.7707569436084353
-57.875458,1.0,0.776067273724688
-57.77778,1.0,0.7813329384632342
-57.6801,1.0,0.786153748555513
-57.582417,1.0,0.7913318816694463
-57.484737,1.0,0.7956767043302966
-57.38706,1.0,0.8011572478649206
-57.28938,1.0,0.8058102694542556
-57.191696,1.0,0.8111857593947286
-57.094017,1.0,0.815368660283507
-56.996338,1.0,0.8202651903155762
-56.89866,1.0,0.8251103277852051
-56.800976,1.0,0.8295362677782478
-56.703297,1.0,0.8342798716922492
